ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,Class
65.0,142.0,3,69,15,0,0,93,5.0,4,6,15,1,27,0.0,0,0,25.0,,4.0,1.0,3.0,50.0,0
70.0,137.0,32,87,18,0,0,95,4.0,4,6,21,0,15,,0,0,10.0,,2.0,1.0,0.0,50.0,1
67.0,234.0,3,96,43,0,0,100,,7,8,43,3,12,0.0,1,1,79.0,24.0,23.0,4.0,11.0,87.0,0
84.0,337.0,1,84,36,0,0,100,,7,8,44,3,16,0.0,2,2,3.0,100.0,6.0,2.0,0.0,53.0,1
82.0,127.0,4,57,50,0,0,100,,5,7,28,3,20,9.0,0,0,19.0,98.0,6.0,4.0,0.0,59.0,0
76.0,305.0,2,75,47,0,0,100,,7,8,51,6,32,,0,0,15.0,93.0,6.0,4.0,1.0,59.0,1
68.0,154.0,4,62,16,1,1,94,65.0,6,2,18,4,22,0.0,4,4,42.0,75.0,9.0,2.0,2.0,85.0,0
65.0,162.0,9,65,28,0,0,100,,7,8,28,1,50,1.0,1,1,83.0,82.0,2.0,3.0,2.0,86.0,0
66.0,367.0,30,84,31,0,0,97,2.0,4,6,20,0,32,6.0,1,0,15.0,,3.0,2.0,0.0,31.0,0
68.0,46.0,12,31,11,0,0,91,13.0,6,6,11,0,36,0.0,0,0,33.0,56.0,4.0,2.0,0.0,86.0,0
82.0,163.0,18,86,14,0,0,100,,7,8,14,0,7,5.0,1,0,35.0,70.0,3.0,1.0,0.0,83.0,0
68.0,320.0,8,95,14,7,4,50,29.0,6,2,20,1,40,0.0,1,1,0.0,92.0,1.0,2.0,,75.0,0
65.0,124.0,5,65,12,2,2,92,44.0,6,2,20,1,23,,1,1,5.0,,2.0,1.0,,75.0,0
,87.0,10,35,18,1,1,89,3.0,2,4,19,2,16,0.0,2,2,29.0,73.0,6.0,1.0,1.0,47.0,0
73.0,131.0,4,63,19,1,0,85,20.0,6,5,26,2,62,,1,1,25.0,17.0,1.0,4.0,,100.0,0
65.0,256.0,3,96,42,0,0,91,26.0,6,6,46,3,30,3.0,1,1,56.0,88.0,11.0,3.0,2.0,67.0,0
75.0,203.0,2,79,41,0,0,98,42.0,6,6,43,4,19,1.0,2,2,16.0,9.0,6.0,2.0,1.0,73.0,1
78.0,233.0,9,103,42,0,0,100,,7,8,42,2,38,,0,0,20.0,85.0,5.0,4.0,0.0,56.0,1
63.0,96.0,13,72,24,0,0,92,10.0,4,6,24,0,25,0.0,4,4,58.0,69.0,7.0,2.0,1.0,82.0,0
71.0,67.0,6,32,17,0,0,95,,6,6,20,3,35,0.0,1,1,22.0,100.0,3.0,2.0,1.0,56.0,1
88.0,228.0,16,70,22,0,0,100,,7,8,22,0,41,,0,0,0.0,,1.0,2.0,0.0,38.0,1
81.0,206.0,1,103,30,0,0,100,,6,7,34,4,52,5.0,0,0,16.0,93.0,4.0,7.0,1.0,61.0,1
59.0,82.0,2,25,30,1,0,97,46.0,6,5,32,9,31,1.0,1,1,50.0,71.0,13.0,6.0,2.0,83.0,1
76.0,138.0,5,48,20,0,0,100,,7,8,20,2,35,0.0,0,0,40.0,72.0,2.0,2.0,1.0,50.0,0
70.0,293.0,5,88,21,1,1,100,,6,8,21,5,43,0.0,0,0,56.0,71.0,5.0,3.0,2.0,89.0,0
81.0,270.0,10,109,6,0,0,100,,7,8,6,2,0,1.0,1,1,76.0,,1.0,,1.0,33.0,0
56.0,144.0,3,55,34,0,0,100,,7,8,36,2,53,5.0,0,0,92.0,84.0,9.0,3.0,5.0,92.0,0
58.0,39.0,1,27,12,0,0,100,,7,8,13,1,54,,4,4,94.0,62.0,3.0,1.0,2.0,80.0,1
81.0,174.0,31,101,8,0,0,100,,7,8,9,0,78,1.0,2,2,39.0,,1.0,1.0,0.0,100.0,1
73.0,242.0,4,86,17,0,0,76,40.0,6,6,17,2,53,9.0,0,0,39.0,86.0,1.0,4.0,,86.0,1
59.0,191.0,4,74,38,0,0,93,5.0,4,6,40,2,33,1.0,2,2,48.0,45.0,12.0,3.0,3.0,83.0,0
65.0,246.0,16,109,19,1,0,81,11.0,4,5,21,0,24,20.0,0,0,87.0,,3.0,2.0,3.0,100.0,0
86.0,269.0,16,97,22,0,0,100,,7,8,22,0,32,0.0,4,4,0.0,,2.0,,1.0,33.0,0
86.0,182.0,21,89,18,0,0,100,,7,8,20,0,30,1.0,1,1,0.0,,3.0,1.0,0.0,44.0,1
80.0,250.0,1,76,10,0,0,92,,6,6,12,1,33,0.0,2,2,4.0,7.0,3.0,3.0,1.0,75.0,0
66.0,288.0,10,77,27,0,0,96,26.0,6,6,44,1,44,12.0,0,0,72.0,86.0,7.0,2.0,3.0,100.0,0
64.0,133.0,8,77,16,3,2,76,5.0,3,4,21,2,29,0.0,2,2,32.0,2.0,6.0,2.0,1.0,80.0,0
58.0,87.0,2,42,34,0,0,100,,7,8,42,2,34,,5,4,70.0,92.0,12.0,3.0,2.0,75.0,0
83.0,50.0,25,144,17,0,0,100,,7,8,12,0,29,,0,0,54.0,,2.0,1.0,0.0,75.0,1
86.0,158.0,3,71,29,0,0,100,,7,8,31,6,52,3.0,1,1,3.0,93.0,1.0,2.0,0.0,43.0,1
59.0,209.0,13,85,38,1,0,78,3.0,4,5,37,0,53,0.0,7,7,88.0,28.0,4.0,5.0,2.0,100.0,0
59.0,191.0,3,49,54,0,0,100,,7,8,65,10,43,1.0,4,4,83.0,95.0,6.0,5.0,3.0,100.0,0
65.0,146.0,5,80,17,0,0,88,11.0,4,6,17,2,24,,0,0,53.0,98.0,7.0,2.0,0.0,90.0,0
68.0,130.0,5,72,16,1,0,89,5.0,3,5,21,1,47,,1,1,35.0,,3.0,,0.0,43.0,0
74.0,183.0,6,76,19,0,0,100,,7,8,19,2,26,0.0,0,0,44.0,15.0,4.0,2.0,2.0,75.0,0
74.0,52.0,12,31,10,0,0,100,,7,8,10,0,60,0.0,0,0,38.0,61.0,2.0,3.0,2.0,83.0,1
91.0,451.0,20,207,9,0,0,100,,7,8,9,0,11,0.0,1,1,1.0,,4.0,,0.0,80.0,1
88.0,237.0,16,119,10,0,0,100,,7,8,10,0,10,23.0,0,0,1.0,,4.0,1.0,0.0,56.0,1
57.0,220.0,3,73,31,0,0,94,1.0,4,6,35,2,54,3.0,1,1,81.0,,7.0,1.0,3.0,80.0,0
80.0,263.0,21,116,25,0,0,100,,7,8,25,0,64,21.0,0,0,48.0,,3.0,2.0,0.0,71.0,0
60.0,146.0,11,99,16,0,0,81,7.0,4,6,16,1,13,10.0,0,0,42.0,,7.0,1.0,2.0,80.0,0
71.0,193.0,37,105,9,0,0,78,11.0,4,6,9,0,44,,0,0,39.0,12.0,2.0,2.0,0.0,67.0,1
69.0,44.0,18,37,4,0,0,100,,7,8,4,0,25,0.0,3,3,95.0,,3.0,,1.0,100.0,0
67.0,165.0,20,90,24,0,0,96,2.0,4,6,24,0,17,22.0,0,0,19.0,,3.0,1.0,1.0,27.0,1
66.0,174.0,1,75,38,0,0,100,,7,8,40,5,40,,6,6,77.0,60.0,4.0,8.0,3.0,75.0,1
92.0,179.0,3,102,7,0,0,100,,7,8,7,1,14,0.0,0,0,10.0,,1.0,,0.0,20.0,0
63.0,271.0,3,107,27,1,1,79,36.0,6,2,31,2,48,,3,3,53.0,83.0,2.0,3.0,1.0,50.0,0
91.0,262.0,19,101,9,0,0,100,,7,8,9,0,0,19.0,0,0,8.0,,2.0,,0.0,50.0,1
82.0,73.0,12,57,8,0,0,100,,7,8,8,0,25,0.0,1,1,4.0,,2.0,1.0,1.0,60.0,1
69.0,148.0,11,62,20,0,0,100,,7,8,20,1,55,0.0,0,0,83.0,26.0,2.0,5.0,1.0,100.0,0
77.0,157.0,33,82,17,1,1,94,18.0,6,2,18,0,33,14.0,0,0,2.0,,4.0,,0.0,50.0,1
70.0,153.0,16,93,16,0,0,94,16.0,6,6,16,0,44,0.0,1,1,70.0,58.0,4.0,4.0,2.0,80.0,0
74.0,183.0,3,75,13,0,0,100,,7,8,13,2,31,0.0,4,4,75.0,65.0,4.0,3.0,2.0,88.0,0
67.0,189.0,13,111,8,4,4,70,68.0,6,3,10,0,50,0.0,1,1,97.0,,1.0,1.0,1.0,100.0,0
76.0,219.0,5,101,35,0,0,100,,5,7,35,1,51,,1,1,91.0,96.0,3.0,4.0,3.0,78.0,0
66.0,46.0,6,26,10,0,0,100,,7,8,10,1,70,0.0,3,3,94.0,59.0,2.0,3.0,1.0,83.0,0
65.0,174.0,9,71,22,0,0,74,4.0,4,6,45,1,39,12.0,0,0,28.0,99.0,7.0,6.0,1.0,76.0,0
73.0,77.0,5,44,15,0,0,100,,7,8,15,1,67,14.0,0,0,68.0,77.0,3.0,4.0,2.0,100.0,0
66.0,203.0,2,64,21,1,0,83,4.0,4,5,23,2,26,2.0,1,1,14.0,,3.0,2.0,0.0,38.0,1
73.0,475.0,6,139,47,0,0,96,65.0,6,6,49,1,27,7.0,1,0,74.0,54.0,4.0,3.0,2.0,73.0,1
66.0,160.0,5,60,13,2,2,81,51.0,6,2,16,3,44,0.0,3,3,56.0,,3.0,2.0,1.0,71.0,0
54.0,136.0,4,62,28,1,0,93,3.0,4,5,30,3,28,4.0,1,1,64.0,86.0,8.0,3.0,3.0,73.0,0
88.0,360.0,3,115,26,0,0,100,,7,8,28,1,39,1.0,2,2,4.0,,4.0,1.0,0.0,45.0,1
70.0,49.0,8,23,9,0,0,100,,7,8,9,3,44,7.0,0,0,69.0,83.0,4.0,3.0,1.0,88.0,1
74.0,273.0,5,73,39,0,0,98,5.0,4,6,40,3,43,0.0,1,0,3.0,138.0,2.0,7.0,0.0,45.0,0
85.0,275.0,2,83,15,0,0,100,,7,8,17,1,18,1.0,1,1,5.0,,2.0,,1.0,25.0,1
58.0,194.0,5,83,23,1,1,85,2.0,2,4,26,2,35,0.0,0,0,72.0,95.0,9.0,2.0,3.0,92.0,0
63.0,73.0,33,53,1,1,0,50,5.0,4,5,2,0,100,13.0,0,0,,,,,,,0
72.0,345.0,8,88,54,1,1,98,33.0,0,6,52,2,24,6.0,0,0,10.0,39.0,3.0,4.0,0.0,67.0,1
64.0,119.0,10,52,21,1,0,95,9.0,3,5,22,3,55,,0,0,68.0,67.0,4.0,4.0,3.0,90.0,0
76.0,143.0,11,84,18,0,0,94,12.0,6,6,8,2,39,10.0,0,0,11.0,64.0,2.0,2.0,0.0,57.0,1
60.0,77.0,20,45,8,1,0,80,4.0,4,5,10,0,90,0.0,2,2,41.0,75.0,1.0,3.0,0.0,100.0,0
62.0,91.0,2,41,8,2,2,100,,0,8,9,3,44,0.0,0,0,91.0,73.0,3.0,2.0,2.0,100.0,0
64.0,117.0,5,61,18,1,0,74,15.0,6,5,19,3,47,,2,2,70.0,98.0,3.0,2.0,0.0,83.0,0
83.0,265.0,3,90,17,0,0,100,,7,8,17,2,18,4.0,1,1,18.0,,4.0,2.0,0.0,75.0,1
57.0,246.0,4,72,34,2,1,88,3.0,1,3,40,4,73,2.0,3,3,12.0,70.0,3.0,12.0,0.0,89.0,0
74.0,295.0,8,91,23,0,0,79,22.0,6,6,24,4,29,0.0,0,0,17.0,73.0,4.0,2.0,0.0,75.0,1
57.0,176.0,4,87,18,0,0,89,2.0,4,6,18,1,56,4.0,1,1,93.0,72.0,5.0,3.0,1.0,100.0,1
87.0,134.0,4,65,8,0,0,100,,7,8,8,2,50,,0,0,19.0,85.0,1.0,2.0,0.0,50.0,0
60.0,314.0,12,90,27,3,1,76,2.0,2,4,34,0,44,0.0,0,0,2.0,87.0,3.0,2.0,0.0,50.0,1
71.0,235.0,9,142,19,0,0,100,,7,8,19,1,0,8.0,0,0,77.0,,7.0,,6.0,64.0,0
66.0,38.0,1,21,9,1,1,100,,7,8,11,3,20,0.0,4,4,24.0,,4.0,,1.0,75.0,1
78.0,117.0,1,57,29,0,0,100,,7,8,24,3,30,0.0,1,1,0.0,,0.0,2.0,0.0,20.0,1
87.0,215.0,14,63,20,0,0,96,31.0,6,6,25,0,32,0.0,1,1,0.0,,1.0,1.0,0.0,20.0,0
76.0,162.0,7,81,15,0,0,100,,7,8,15,1,40,,0,0,54.0,,3.0,2.0,2.0,83.0,1
69.0,194.0,2,79,15,0,0,71,25.0,6,6,17,2,29,,6,6,1.0,22.0,3.0,3.0,1.0,60.0,1
80.0,153.0,2,57,24,0,0,100,,7,8,27,4,50,3.0,3,2,21.0,65.0,3.0,2.0,0.0,75.0,1
63.0,176.0,3,69,10,9,9,77,12.0,6,2,20,1,46,0.0,2,1,89.0,,3.0,1.0,1.0,100.0,0
78.0,292.0,11,79,16,0,0,100,,7,8,16,1,44,0.0,2,2,33.0,85.0,2.0,3.0,1.0,71.0,1
86.0,246.0,4,99,19,0,0,100,,7,8,19,1,47,1.0,3,3,3.0,65.0,3.0,4.0,0.0,78.0,1
81.0,307.0,24,96,26,0,0,100,,7,8,50,0,27,1.0,1,1,20.0,,5.0,1.0,1.0,55.0,1
73.0,126.0,12,61,11,0,0,100,,7,8,11,0,45,0.0,1,1,71.0,57.0,4.0,3.0,2.0,88.0,0
70.0,112.0,1,45,15,0,0,94,21.0,6,6,16,2,38,0.0,1,1,39.0,82.0,5.0,3.0,1.0,73.0,0
80.0,220.0,5,105,32,0,0,100,,7,8,32,2,41,0.0,0,0,36.0,54.0,3.0,4.0,1.0,58.0,1
57.0,159.0,3,63,23,2,0,80,9.0,4,5,25,3,64,3.0,3,3,44.0,90.0,5.0,1.0,1.0,86.0,0
58.0,538.0,15,114,19,4,4,65,7.0,4,2,23,0,48,0.0,1,1,58.0,91.0,4.0,3.0,1.0,88.0,0
77.0,196.0,2,77,31,0,0,100,,7,8,32,5,41,2.0,2,2,18.0,92.0,5.0,2.0,2.0,70.0,1
70.0,460.0,1,136,38,3,0,91,23.0,5,5,44,3,50,1.0,5,5,16.0,45.0,8.0,10.0,1.0,75.0,1
56.0,182.0,3,85,18,0,0,78,2.0,4,6,34,1,33,,1,1,53.0,15.0,5.0,2.0,3.0,80.0,0
65.0,502.0,1,71,78,1,1,99,15.0,6,6,100,19,15,0.0,6,6,10.0,90.0,10.0,3.0,1.0,38.0,0
78.0,126.0,12,60,11,0,0,100,,7,8,15,0,33,,0,0,53.0,86.0,2.0,2.0,2.0,80.0,0
64.0,460.0,3,130,23,0,0,96,0.0,4,6,23,6,9,0.0,0,0,34.0,92.0,7.0,1.0,3.0,67.0,0
66.0,75.0,4,25,14,0,0,100,,7,8,14,5,64,0.0,2,2,80.0,95.0,4.0,3.0,1.0,88.0,0
62.0,438.0,5,74,27,1,1,93,2.0,1,3,57,3,31,0.0,2,2,10.0,119.0,3.0,2.0,0.0,50.0,1
86.0,442.0,2,106,20,0,0,100,,7,8,21,1,33,0.0,0,0,5.0,47.0,2.0,1.0,1.0,43.0,1
91.0,296.0,49,163,14,0,0,100,,7,8,15,0,20,,0,0,2.0,,1.0,,0.0,17.0,1
71.0,196.0,8,76,10,2,1,91,54.0,6,5,11,1,36,3.0,2,2,57.0,,3.0,3.0,0.0,86.0,1
89.0,396.0,15,129,15,0,0,100,,7,8,15,0,13,,0,0,3.0,,2.0,1.0,0.0,33.0,1
72.0,242.0,6,68,15,0,0,87,5.0,4,6,16,1,73,7.0,0,0,0.0,8.0,0.0,2.0,0.0,50.0,1
63.0,262.0,12,63,19,0,0,89,4.0,4,6,19,0,11,,1,1,19.0,,3.0,1.0,2.0,40.0,0
86.0,377.0,7,155,26,0,0,100,,7,8,29,1,14,15.0,0,0,12.0,,8.0,1.0,0.0,75.0,1
80.0,203.0,6,91,15,0,0,100,,7,8,17,1,29,,0,0,16.0,93.0,6.0,2.0,1.0,69.0,0
65.0,202.0,20,82,29,0,0,97,1.0,4,6,30,0,43,9.0,0,0,33.0,9.0,4.0,4.0,0.0,73.0,1
79.0,334.0,2,76,21,0,0,100,,7,8,22,4,27,0.0,3,3,35.0,88.0,6.0,2.0,1.0,73.0,0
76.0,164.0,11,77,16,1,0,88,26.0,6,5,17,1,12,,0,0,5.0,,1.0,1.0,0.0,25.0,1
69.0,234.0,7,104,13,1,1,100,,7,8,13,1,38,,0,0,44.0,,3.0,1.0,1.0,80.0,1
71.0,350.0,13,122,24,1,0,88,3.0,4,5,25,0,28,8.0,0,0,13.0,53.0,3.0,3.0,0.0,58.0,1
72.0,226.0,6,127,42,0,0,95,21.0,6,6,43,2,40,,1,1,38.0,47.0,10.0,2.0,1.0,71.0,1
57.0,240.0,7,78,17,1,0,67,2.0,4,5,18,1,67,0.0,0,0,93.0,62.0,3.0,3.0,2.0,86.0,1
70.0,72.0,1,43,21,0,0,91,15.0,6,6,22,2,27,0.0,0,0,22.0,31.0,3.0,3.0,1.0,50.0,0
87.0,149.0,26,74,13,0,0,100,,7,8,17,0,23,4.0,1,1,0.0,,0.0,1.0,0.0,50.0,1
89.0,265.0,10,99,22,0,0,100,,7,8,37,1,36,0.0,1,1,5.0,72.0,3.0,4.0,0.0,58.0,1
85.0,358.0,36,157,4,1,0,80,55.0,6,5,5,0,0,0.0,0,0,0.0,,0.0,,0.0,0.0,0
70.0,276.0,3,83,16,1,0,94,48.0,6,5,17,2,65,,0,0,65.0,96.0,4.0,2.0,0.0,86.0,1
81.0,280.0,3,84,21,0,0,100,,7,8,23,1,33,16.0,0,0,16.0,75.0,2.0,2.0,0.0,50.0,0
54.0,184.0,3,101,42,0,0,88,4.0,4,6,43,4,51,0.0,1,1,64.0,83.0,8.0,3.0,3.0,93.0,0
68.0,126.0,3,63,29,0,0,97,36.0,6,6,29,3,17,3.0,2,2,79.0,,4.0,1.0,3.0,83.0,0
60.0,62.0,1,36,4,0,0,50,6.0,4,6,6,1,17,,2,2,86.0,,2.0,1.0,1.0,75.0,0
81.0,246.0,4,62,7,0,0,100,,7,8,9,2,78,0.0,2,2,9.0,72.0,1.0,3.0,,100.0,0
91.0,215.0,19,98,13,0,0,100,,7,8,14,0,14,,0,0,0.0,,1.0,1.0,0.0,25.0,1
81.0,320.0,0,92,56,0,0,100,,7,8,61,5,16,1.0,4,4,4.0,56.0,9.0,3.0,1.0,41.0,1
65.0,273.0,5,62,32,0,0,100,,7,8,51,4,59,,2,2,57.0,88.0,7.0,4.0,3.0,85.0,1
62.0,229.0,10,45,22,0,0,87,6.0,4,6,43,2,35,10.0,0,0,43.0,,4.0,2.0,1.0,50.0,0
85.0,179.0,3,66,20,0,0,100,,7,8,26,2,40,0.0,2,2,9.0,76.0,1.0,4.0,0.0,50.0,1
65.0,178.0,11,61,19,0,0,100,,7,8,19,1,58,0.0,1,1,93.0,73.0,6.0,4.0,4.0,91.0,0
85.0,162.0,1,65,24,0,0,100,,7,8,27,8,26,0.0,4,4,1.0,,2.0,1.0,0.0,30.0,0
72.0,151.0,12,63,39,1,0,86,7.0,4,5,44,0,66,0.0,1,1,11.0,,1.0,1.0,0.0,33.0,0
91.0,318.0,33,100,22,0,0,100,,7,8,22,0,64,13.0,0,0,1.0,,3.0,2.0,0.0,56.0,1
82.0,354.0,1,67,13,0,0,100,,7,8,15,3,13,1.0,1,1,14.0,,2.0,1.0,0.0,43.0,0
82.0,222.0,2,84,15,1,0,94,40.0,6,5,17,1,47,3.0,1,1,25.0,,1.0,1.0,0.0,67.0,1
72.0,140.0,3,80,27,0,0,96,66.0,6,6,27,3,44,,0,0,22.0,39.0,5.0,4.0,1.0,75.0,1
62.0,265.0,14,104,28,6,1,67,16.0,5,5,40,0,44,0.0,4,4,78.0,77.0,5.0,2.0,1.0,78.0,0
61.0,162.0,5,63,24,7,2,75,11.0,4,2,32,1,44,0.0,4,4,46.0,85.0,1.0,2.0,0.0,43.0,0
81.0,61.0,73,176,8,0,0,88,,6,6,2,0,13,,2,0,0.0,,0.0,1.0,0.0,33.0,0
64.0,98.0,4,49,10,0,0,90,45.0,6,6,10,4,30,0.0,1,1,83.0,,4.0,1.0,3.0,63.0,1
81.0,342.0,16,129,14,1,1,94,50.0,6,2,18,0,39,,0,0,2.0,14.0,1.0,3.0,0.0,100.0,1
85.0,200.0,10,57,19,0,0,100,,7,8,19,1,16,,0,0,7.0,65.0,4.0,2.0,0.0,50.0,0
79.0,210.0,7,96,24,0,0,92,6.0,4,6,24,1,21,0.0,2,2,18.0,45.0,4.0,3.0,0.0,58.0,0
79.0,209.0,5,77,28,0,0,100,,7,8,28,3,29,0.0,0,0,43.0,,4.0,2.0,2.0,55.0,0
59.0,187.0,2,62,17,2,0,80,50.0,6,5,20,4,20,20.0,0,0,69.0,,9.0,1.0,3.0,85.0,0
65.0,96.0,20,88,16,1,1,82,5.0,0,2,8,0,29,,0,0,50.0,12.0,4.0,2.0,1.0,64.0,0
79.0,165.0,7,66,41,0,0,100,,7,8,30,3,51,0.0,4,3,8.0,80.0,8.0,4.0,1.0,86.0,0
87.0,443.0,4,151,22,0,0,100,,7,8,25,3,27,0.0,2,2,1.0,48.0,3.0,2.0,0.0,55.0,1
82.0,111.0,18,67,4,0,0,100,,7,8,4,0,50,0.0,0,0,14.0,,1.0,,0.0,100.0,1
64.0,143.0,9,79,12,1,1,88,48.0,6,6,16,2,31,0.0,0,0,61.0,83.0,1.0,1.0,1.0,33.0,0
85.0,263.0,2,96,29,0,0,100,,7,8,30,1,33,1.0,3,3,6.0,60.0,2.0,5.0,0.0,54.0,1
87.0,297.0,7,68,23,0,0,100,,7,8,23,2,39,0.0,0,0,1.0,6.0,1.0,3.0,0.0,56.0,1
79.0,348.0,5,89,27,0,0,100,,7,8,27,2,11,4.0,1,1,29.0,,5.0,1.0,0.0,50.0,0
76.0,397.0,2,106,22,0,0,91,11.0,6,6,23,1,13,9.0,0,0,17.0,,7.0,1.0,0.0,50.0,0
68.0,133.0,10,66,13,0,0,85,0.0,4,6,13,1,69,0.0,0,0,29.0,75.0,1.0,1.0,0.0,100.0,0
72.0,403.0,31,180,23,0,0,87,56.0,6,6,23,0,17,0.0,1,1,53.0,,9.0,1.0,3.0,83.0,1
82.0,247.0,3,57,46,0,0,98,18.0,6,6,46,3,28,0.0,0,0,3.0,45.0,3.0,2.0,0.0,45.0,0
89.0,364.0,35,165,14,0,0,100,,7,8,14,0,36,3.0,1,1,6.0,48.0,2.0,3.0,0.0,67.0,1
78.0,265.0,32,115,11,0,0,100,,7,8,11,0,64,,0,0,80.0,,2.0,1.0,,100.0,0
78.0,218.0,6,80,48,0,0,100,,7,8,48,1,56,1.0,1,1,11.0,92.0,3.0,2.0,0.0,56.0,1
72.0,209.0,2,95,41,0,0,100,,7,8,42,3,38,0.0,1,1,42.0,,7.0,2.0,2.0,82.0,0
77.0,191.0,3,91,16,1,1,94,9.0,1,3,17,2,35,12.0,0,0,9.0,94.0,2.0,2.0,0.0,44.0,1
73.0,271.0,56,148,8,1,1,88,47.0,6,6,8,0,38,0.0,0,0,0.0,,1.0,2.0,0.0,75.0,0
74.0,169.0,6,79,57,0,0,100,,7,8,31,4,39,12.0,0,0,61.0,93.0,5.0,4.0,1.0,82.0,0
80.0,229.0,0,87,12,0,0,100,,7,8,13,2,15,0.0,0,0,53.0,,2.0,1.0,2.0,38.0,1
88.0,206.0,2,108,36,0,0,100,,7,8,38,1,19,,1,1,1.0,46.0,4.0,3.0,0.0,44.0,1
63.0,165.0,3,53,27,1,1,84,2.0,0,2,32,3,19,0.0,1,1,20.0,80.0,2.0,2.0,1.0,33.0,1
83.0,158.0,27,93,15,0,0,100,,7,8,15,0,33,0.0,0,0,1.0,,1.0,1.0,0.0,50.0,1
72.0,188.0,4,57,36,0,0,97,34.0,6,6,36,5,56,0.0,3,3,6.0,60.0,2.0,13.0,0.0,65.0,1
68.0,189.0,12,49,6,4,4,100,,6,8,6,0,50,0.0,1,1,62.0,90.0,1.0,2.0,,75.0,0
64.0,220.0,4,86,42,1,1,98,19.0,0,6,45,2,9,0.0,2,2,51.0,,8.0,1.0,5.0,39.0,0
74.0,254.0,11,85,10,0,0,100,,7,8,10,1,50,4.0,1,1,93.0,38.0,2.0,3.0,2.0,100.0,1
67.0,133.0,6,64,13,1,0,75,12.0,6,5,16,1,25,0.0,0,0,46.0,94.0,3.0,3.0,1.0,75.0,0
70.0,126.0,5,49,49,0,0,100,,7,8,49,10,29,1.0,2,2,46.0,78.0,6.0,3.0,2.0,56.0,1
55.0,228.0,3,101,27,2,0,72,1.0,4,5,32,1,34,0.0,5,5,14.0,62.0,7.0,4.0,1.0,65.0,0
78.0,300.0,8,130,17,1,0,89,13.0,6,5,18,1,11,,0,0,18.0,,5.0,1.0,0.0,55.0,1
64.0,109.0,13,65,9,1,1,90,60.0,6,6,10,0,50,12.0,0,0,86.0,39.0,3.0,3.0,1.0,100.0,0
57.0,149.0,6,66,23,0,0,91,1.0,4,6,23,1,22,0.0,3,3,50.0,95.0,7.0,2.0,3.0,69.0,0
56.0,34.0,4,15,9,0,0,100,,7,8,9,3,67,,2,2,100.0,78.0,2.0,5.0,2.0,100.0,0
66.0,107.0,30,84,31,0,0,97,2.0,4,6,4,0,32,0.0,2,2,15.0,,4.0,2.0,0.0,38.0,0
74.0,206.0,9,66,16,0,0,100,,7,8,37,1,25,,2,2,52.0,56.0,6.0,2.0,1.0,73.0,1
72.0,160.0,69,106,9,2,2,100,,0,8,11,0,0,0.0,0,0,3.0,,1.0,,0.0,11.0,0
66.0,292.0,1,61,28,0,0,100,,7,8,29,6,21,0.0,0,0,82.0,67.0,16.0,3.0,4.0,95.0,0
88.0,211.0,20,103,13,0,0,100,,7,8,14,0,57,,0,0,0.0,19.0,2.0,3.0,0.0,71.0,1
67.0,136.0,2,73,15,1,1,89,33.0,6,6,30,2,56,,0,0,61.0,100.0,3.0,2.0,0.0,100.0,1
84.0,140.0,10,60,23,0,0,100,,7,8,23,1,26,0.0,0,0,4.0,88.0,3.0,2.0,0.0,45.0,1
66.0,83.0,1,43,29,0,0,100,,7,8,30,6,23,0.0,7,7,29.0,61.0,7.0,5.0,3.0,50.0,0
67.0,121.0,11,40,14,0,0,100,,7,8,15,1,87,0.0,1,1,104.0,34.0,1.0,1.0,1.0,100.0,0
54.0,,9,57,20,1,1,88,5.0,4,6,0,2,67,9.0,0,0,68.0,79.0,2.0,6.0,1.0,90.0,0
59.0,117.0,3,98,14,1,1,87,3.0,4,6,15,2,53,,1,1,4.0,97.0,2.0,2.0,0.0,100.0,0
66.0,204.0,6,89,20,0,0,100,,7,8,20,1,40,0.0,1,1,90.0,100.0,2.0,2.0,1.0,100.0,0
78.0,64.0,12,34,24,0,0,100,,7,8,24,0,8,0.0,0,0,6.0,,4.0,1.0,0.0,24.0,0
72.0,203.0,1,44,33,0,0,100,,7,8,34,6,53,3.0,1,1,26.0,77.0,7.0,4.0,0.0,79.0,1
61.0,190.0,7,118,34,0,0,82,22.0,5,6,34,1,50,19.0,0,0,97.0,78.0,6.0,4.0,4.0,100.0,0
76.0,374.0,9,124,25,0,0,88,21.0,6,6,23,2,24,8.0,0,0,4.0,,5.0,3.0,0.0,57.0,1
77.0,216.0,8,137,10,0,0,100,,7,8,10,1,0,0.0,3,3,49.0,,4.0,,2.0,50.0,0
66.0,75.0,4,41,24,0,0,100,,7,8,25,2,32,4.0,2,2,54.0,79.0,6.0,4.0,3.0,71.0,1
